0	0	3.66459312776277	0	0	0.223739923499595	0.201937972703126	0.606858656080129	16.7840790372071	2.73889902209024	3.95471943358501	0
0	1.19987375710506	0.323771870712071	0	0.468746613969181	0.208446402492556	0	0	0	0	0	15.537482930066
0	0	0	0	0	5.67497155850281	2.07640138318038	10.5623969255745	8.00670654039455	7.55999680336085	15.1592944853948	11.7018021476585
0	0	0	5.97874519426226	7.3808930827266	6.94228594523709	12.7040387845474	15.0766922871088	6.69892687796187	4.50953899991488	4.81997411436065	5.43977007342869
10.7058166681081	11.3430955912978	7.97896403238617	2.56525282190458	0	12.7365438026015	14.7350310024701	14.6855060926049	0	8.88590688799369	12.1705285304125	11.197821500337
0	0	0	0	7.18551753101134	0.349130367272366	14.4274251175048	14.7041018934785	0	0.166104285116287	1.50282372996976	7.508522296627
13.5208875900563	14.5278697178026	12.0803993168275	10.7534707165982	7.35965425406529	5.44127580804375	0	0	0	0.340117628152908	0	0
7.84306679459338	8.47361586794361	11.3515809376821	14.3656764776979	0	0	0	0	0	0	0	0
0	0.480493698055398	0	0	7.87815163256668	6.54506925255776	9.84750103333023	14.343498458022	6.61284745133406	2.07054109275176	5.19869637963429	0
0	0.245268889759952	0	0	0	0	0	0	0	0	0	14.2619575037728
3.35942571187571	0.446692543955818	2.85901790566202	0	7.02009640812844	11.939877419814	13.805664785499	14.1418827085541	7.57171867057174	6.97966046919697	7.51660266266536	6.69871533164459
12.8236168893435	14.0970420748537	12.5108740696652	13.3384707484278	12.7348571844809	13.4107616638341	12.2232561206046	12.0725610680362	13.3622028484278	12.8812431712869	13.3538187659571	13.9026816940322
0	0	0	0	0	8.34421109475734	8.71515399301144	9.08371048826047	14.074449165885	7.59698730397365	12.7250043217831	8.82117622320542
13.2884090513121	13.8821432576733	10.9948795981317	9.82529109804707	0.229245384669028	0.59363111049987	9.00124503113866	7.29380608948562	0	0.229236186034662	0	0
12.6799339948732	13.7713492398134	9.71845039237426	8.69882127489946	0.353238487232609	1.92411697142929	2.24109070701314	3.92187913475868	0	0	0.520833113695184	0
8.5665319398044	10.1299259045459	10.2102384448483	10.4168709126679	10.9267760435554	9.33961689762933	9.68947130761946	9.96618172678264	13.6333656925596	10.471235433377	12.9466967185724	11.4007534552741
